pages_visited,customerID,gender,campaign,ip_address_country,age_first_order,browser,os,high_revenue
10.75,388337,M,True,France,26.23835616438356,Chrome,Windows,False
15.0,388348,,False,United States,34.95890410958904,Firefox,Ubuntu,False
11.5,388412,F,False,Ireland,46.706849315068496,Safari,Mac OS X,False
12.0,388452,M,False,Ecuador,13.901369863013699,Chrome,Mac OS X,False
11.0,388516,F,True,United States,31.528767123287672,Chrome,Windows,False
6.8,388843,M,True,United States,38.61095890410959,Chrome,Windows,False
10.0,388987,M,False,Mexico,44.18356164383562,Chrome,Windows,False
12.25,389008,M,True,Kenya,72.94246575342466,Chrome,Windows,False
9.5,389283,,True,Panama,32.62191780821918,Chrome,Windows,False
10.5,389342,M,True,United States,68.87671232876713,Chrome,Windows,False
15.0,389344,F,False,Poland,60.69315068493151,Safari,Mac OS X,False
10.0,389723,F,True,United States,27.336986301369862,Chrome,Windows,False
7.8,389821,M,True,United States,42.21095890410959,Chrome,Mac OS X,False
10.0,389830,M,True,Argentina,50.06027397260274,Chrome,Windows,False
14.0,389937,M,False,Republic of Korea,58.26575342465753,Chrome,Mac OS X,False
11.0,390020,F,False,United States,46.345205479452055,Chrome,Windows,False
4.0,390784,M,False,Japan,27.843835616438355,Chrome,Mac OS X,False
10.5,390918,,True,China,49.66027397260274,Chrome,Windows,False
8.0,391024,F,True,Turkey,25.265753424657536,Firefox,Windows,False
14.0,391214,M,False,United States,52.43561643835616,Chrome,Windows,False
16.0,391334,F,False,United States,63.02465753424657,Chrome,Windows,False
18.0,391525,M,False,Australia,45.81643835616438,Firefox,Windows,False
7.285714285714286,391576,F,False,Italy,34.68493150684932,Safari,Mac OS X,True
9.0,391728,M,False,India,17.057534246575344,Chrome,Windows,False
13.0,391904,M,False,Germany,48.46849315068493,Safari,Mac OS X,False
13.666666666666666,392029,F,False,United Kingdom,61.42739726027397,Chrome,Mac OS X,False
13.0,392107,M,True,Chile,27.53150684931507,Chrome,Windows,False
13.5,392192,F,False,United States,40.68493150684932,Firefox,Windows,False
7.833333333333333,392220,M,True,China,28.87945205479452,Firefox,Windows,False
11.0,392224,M,False,Malaysia,55.04109589041096,Firefox,Ubuntu,False
10.166666666666666,392309,,True,Slovenia,73.68219178082192,Chrome,Windows,True
15.0,392337,M,False,Republic of Korea,43.61095890410959,Chrome,Windows,False
8.0,392355,F,False,United States,44.92876712328767,Chrome,Windows,False
15.0,392807,M,False,United States,76.23287671232876,Safari,Mac OS X,False
8.0,393087,M,False,United Arab Emirates,56.45479452054794,Chrome,Windows,False
12.0,393370,M,False,United States,50.87945205479452,Firefox,Windows,False
19.0,393563,F,False,China,19.56986301369863,Firefox,Windows,False
13.5,393653,M,False,United States,36.57808219178082,Safari,Mac OS X,False
11.5,393775,F,False,Philippines,27.91780821917808,Chrome,Windows,False
10.8,394023,F,True,Denmark,49.057534246575344,Chrome,Windows,False
16.0,394204,F,False,United States,71.85205479452055,Chrome,Windows,False
10.0,394276,M,False,United States,33.394520547945206,Chrome,Windows,False
11.0,394280,M,False,South Africa,22.235616438356164,Edge,Windows,False
17.0,394478,M,False,Belgium,59.893150684931506,Firefox,Ubuntu,False
16.5,394623,M,False,United States,45.61369863013699,Chrome,Windows,False
13.666666666666666,394733,F,True,China,73.12328767123287,Chrome,Windows,False
11.0,394971,M,True,Argentina,51.97534246575343,Firefox,Windows,False
13.0,395077,F,False,United Kingdom,22.0986301369863,Chrome,Windows,False
10.0,395157,M,True,Paraguay,72.07671232876713,Firefox,Windows,False
15.0,395609,F,True,China,45.75342465753425,Chrome,Windows,False
13.5,395759,M,True,Canada,30.605479452054794,Chrome,Windows,False
12.0,395799,,False,Peru,47.4986301369863,Chrome,Windows,False
15.0,395858,M,False,,57.728767123287675,Chrome,Mac OS X,False
12.0,395885,F,False,Italy,26.59178082191781,Chrome,Windows,False
11.0,396052,M,False,United States,19.07945205479452,Chrome,Windows,False
11.0,396052,M,False,Indonesia,19.07945205479452,Chrome,Windows,False
11.0,396052,M,False,United States,53.967123287671235,Firefox,Windows,False
11.0,396052,M,False,Indonesia,53.967123287671235,Firefox,Windows,False
7.0,396526,M,False,United States,59.35068493150685,Chrome,Windows,False
10.6,396794,F,True,United States,53.57808219178082,Chrome,Windows,True
9.75,396926,,False,Thailand,49.6986301369863,Firefox,Windows,False
8.0,396980,F,False,Netherlands,42.62191780821918,Chrome,Windows,False
11.333333333333334,397075,M,True,United States,40.205479452054796,Chrome,Windows,False
9.0,397269,M,False,United States,20.92054794520548,Chrome,Windows,False
8.0,397576,F,False,Brazil,40.326027397260276,Chrome,Windows,False
16.0,397705,M,False,United Kingdom,49.64383561643836,Chrome,Windows,False
14.0,397713,M,False,United States,59.10958904109589,Firefox,Windows,False
17.0,397732,F,False,Latvia,39.02465753424657,Chrome,Mac OS X,False
13.25,397771,,True,United States,33.58082191780822,Firefox,Windows,False
14.0,397774,M,False,United States,70.2,Chrome,Windows,False
8.75,397849,F,False,United States,56.964383561643835,Safari,Mac OS X,False
10.0,397852,M,True,Brazil,56.06301369863014,IE,Windows,False
18.0,398305,F,False,China,53.04931506849315,Chrome,Windows,False
8.4,398359,F,True,United States,69.88219178082191,Chrome,Windows,False
11.333333333333334,398366,F,False,China,63.082191780821915,Chrome,Windows,False
16.0,398465,F,False,United States,64.26027397260275,Chrome,Windows,False
14.0,398537,F,False,United States,18.65753424657534,Chrome,Mac OS X,False
17.0,398571,M,False,China,18.895890410958906,Safari,Mac OS X,False
11.75,398639,M,True,Canada,71.76986301369863,Chrome,Windows,False
16.0,398748,F,False,Japan,16.276712328767122,Chrome,Windows,False
10.2,398958,M,True,Germany,62.96986301369863,Firefox,Ubuntu,True
8.666666666666666,399607,M,True,United States,73.56712328767124,Chrome,Windows,True
18.0,399775,F,False,Argentina,39.31232876712329,Chrome,Windows,False
7.25,399811,M,True,United Kingdom,33.92876712328767,Chrome,Windows,True
13.0,3aijl8,F,False,Chile,65.40547945205479,Chrome,Windows,True
14.0,3ajk9i,M,True,Hashemite Kingdom of Jordan,36.71506849315068,Chrome,Windows,False
7.0,3aq22m,M,False,China,65.4986301369863,Firefox,Windows,False
14.0,3bmffs,,False,China,51.32876712328767,Chrome,Mac OS X,False
14.5,3c4f9l,F,True,United States,72.27945205479452,Chrome,Windows,False
12.5,3d5loo,M,False,United States,59.273972602739725,Safari,Mac OS X,False
13.0,3ej9rn,F,False,China,62.846575342465755,Chrome,Windows,False
12.0,3elin7,F,True,Kenya,45.16712328767123,Chrome,Windows,False
21.0,3et8o2,F,False,Japan,35.178082191780824,Chrome,Windows,False
10.333333333333334,3fhq40,M,True,China,28.15890410958904,Chrome,Windows,False
10.0,3ftc0c,M,False,United States,40.61095890410959,Chrome,Windows,False
6.0,3gpmb1,M,False,United States,42.2,Chrome,Windows,False
15.0,3gr6zv,M,True,United States,24.665753424657535,Safari,Mac OS X,False
4.0,3i0uyx,,False,United States,36.76438356164383,Firefox,Ubuntu,False
12.0,3i46jw,M,False,Australia,39.75068493150685,Chrome,Mac OS X,False
20.0,3i6ql2,M,False,France,48.917808219178085,Safari,Mac OS X,False
10.0,3ixaxs,F,False,Turkey,62.487671232876714,Chrome,Windows,True
10.0,3ixt4o,M,False,Italy,59.36164383561644,Chrome,Windows,False
7.0,3izw2p,,False,United States,39.4,Firefox,Windows,False
13.0,3jwt2m,M,False,United States,44.06849315068493,Chrome,Mac OS X,False
13.0,3jy1hl,M,False,Belgium,74.12602739726027,Chrome,Windows,False
9.0,3kkiug,M,False,United States,67.43835616438356,Chrome,Mac OS X,True
14.0,3l1kn2,M,False,Japan,27.775342465753425,Safari,Mac OS X,False
14.0,3laiil,M,False,United States,51.843835616438355,Chrome,Mac OS X,False
12.0,3lf4tj,M,False,Germany,54.56438356164384,Chrome,Windows,False
13.0,3ly09r,F,False,United States,41.33424657534247,IE,Windows,False
18.0,3m0ppx,,False,United States,35.868493150684934,Chrome,Windows,False
10.5,3nrv45,F,False,United States,54.43835616438356,Chrome,Windows,False
9.0,3ohfyg,M,False,United States,47.04657534246575,Chrome,Windows,False
14.0,3osc2i,M,False,Australia,49.082191780821915,Chrome,Windows,False
10.666666666666666,3p5phd,M,True,United States,39.1945205479452,Chrome,Mac OS X,False
10.0,3qvpbu,F,False,United States,60.42191780821918,Firefox,Windows,False
12.5,3qypt6,F,False,United States,56.25753424657534,Firefox,Mac OS X,False
15.0,3uouz3,,False,United States,64.61917808219178,Chrome,Mac OS X,False
11.5,3uv1y7,M,False,Brazil,34.36164383561644,Chrome,Windows,False
7.666666666666667,3ux5eu,F,True,France,70.76712328767124,Safari,Mac OS X,False
17.0,3vck52,F,False,China,52.90958904109589,Chrome,Windows,False
16.0,3vkfkw,F,True,Turkey,20.33150684931507,Chrome,Windows,False
9.0,3w2uxd,F,True,United States,46.09041095890411,IE,Windows,False
13.0,3wbnii,M,False,United States,54.40821917808219,Chrome,Windows,False
12.0,3wf1ws,M,False,United States,77.2027397260274,Chrome,Mac OS X,False
7.0,3wo3n8,F,False,United States,31.8,Chrome,Windows,False
9.333333333333334,3x9h7a,F,True,Germany,34.47945205479452,Chrome,Linux,False
10.0,3xzpyk,M,True,United States,62.487671232876714,Firefox,Windows,False
11.5,3y0ikc,F,False,Japan,28.421917808219177,Firefox,Windows,False
8.0,3y99hq,M,False,United States,32.893150684931506,Chrome,Linux,False
8.0,3yngoa,,False,China,63.70958904109589,Firefox,Windows,True
8.0,3z44z7,M,False,United States,59.172602739726024,Chrome,Windows,False
9.0,3z4kwn,,False,Morocco,55.441095890410956,Chrome,Windows,False
14.0,400183,M,False,Republic of Korea,46.632876712328766,Chrome,Mac OS X,False
14.0,400205,F,True,Germany,31.983561643835618,Chrome,Windows,False
8.0,400525,M,False,Taiwan,58.97808219178082,Chrome,Mac OS X,False
9.0,400581,F,True,China,69.6027397260274,Chrome,Windows,False
9.285714285714286,400644,F,True,United States,52.25205479452055,Chrome,Windows,False
12.0,400677,F,False,France,24.19178082191781,Chrome,Mac OS X,False
10.0,400710,F,True,,58.605479452054794,Chrome,Windows,False
14.5,400753,F,False,Ireland,52.97534246575343,Chrome,Mac OS X,False
12.5,401070,F,False,China,70.3917808219178,Chrome,Windows,False
11.5,401185,F,False,United States,50.40821917808219,Chrome,Windows,False
9.0,401291,M,False,Australia,17.753424657534246,Chrome,Windows,False
15.0,401547,M,False,United States,71.74520547945205,Chrome,Windows,False
9.0,401632,M,False,Sweden,38.33972602739726,Chrome,Windows,False
8.5,401788,F,False,Finland,47.55068493150685,Chrome,Windows,False
13.5,402159,F,True,Mexico,30.375342465753423,Chrome,Windows,False
9.0,402394,F,False,United States,63.87397260273973,Chrome,Mac OS X,False
6.5,402426,M,True,United States,51.43561643835616,Chrome,Windows,True
10.0,402630,M,False,United States,62.47945205479452,Firefox,Windows,False
7.0,402766,,False,Netherlands,73.91506849315068,Chrome,Windows,False
12.0,402879,M,False,Ecuador,37.3013698630137,Chrome,Mac OS X,False
8.0,402931,F,False,Japan,74.26301369863013,Chrome,Windows,False
17.0,403137,F,False,France,40.515068493150686,Chrome,Windows,False
13.0,403487,F,False,Republic of Korea,66.96438356164384,Chrome,Windows,False
10.0,403510,F,False,United States,58.92876712328767,Safari,Mac OS X,False
12.0,403677,,False,China,51.97534246575343,Safari,Mac OS X,False
12.0,403724,M,False,Morocco,25.339726027397262,Chrome,Windows,False
9.0,403727,F,False,United States,37.06301369863014,Chrome,Windows,True
11.0,404219,F,False,United States,32.66575342465753,Chrome,Windows,False
12.0,404270,,False,China,62.463013698630135,Chrome,Mac OS X,False
10.0,404315,F,True,Taiwan,53.04657534246575,Chrome,Windows,True
9.0,404343,F,False,United States,18.367123287671234,Chrome,Mac OS X,False
10.5,404455,M,False,United States,52.27945205479452,Chrome,Mac OS X,False
15.0,404583,F,False,United States,54.484931506849314,Firefox,Windows,False
9.75,405009,F,False,Japan,55.54794520547945,Firefox,Windows,False
13.0,405084,F,False,China,62.320547945205476,Firefox,Windows,False
10.0,405138,F,False,Canada,23.326027397260273,Chrome,Windows,False
8.4,405259,,False,United States,52.983561643835614,Chrome,Windows,False
10.333333333333334,405275,F,False,United Kingdom,37.75890410958904,Chrome,Windows,False
14.0,405301,M,False,Japan,59.8,IE,Windows,False
13.333333333333334,405669,F,False,Brazil,68.9041095890411,Chrome,Windows,False
13.333333333333334,405669,F,False,Croatia,68.9041095890411,Chrome,Windows,False
13.333333333333334,405669,F,False,Brazil,33.4986301369863,Firefox,Mac OS X,False
13.333333333333334,405669,F,False,Croatia,33.4986301369863,Firefox,Mac OS X,False
7.0,405757,F,False,United States,48.21917808219178,Chrome,Mac OS X,False
8.6,405782,M,True,Italy,37.14246575342466,Chrome,Windows,False
14.0,405933,M,False,United States,46.71506849315068,Firefox,Windows,False
7.0,405951,F,False,Russia,14.594520547945205,Edge,Windows,False
14.0,405966,M,False,Brazil,26.28767123287671,Chrome,Linux,False
11.166666666666666,406116,F,True,China,68.3972602739726,Chrome,Windows,False
13.5,406173,F,False,Spain,39.28219178082192,Firefox,Mac OS X,False
8.0,406227,M,True,Germany,23.046575342465754,Safari,Mac OS X,False
9.5,406285,M,False,Hungary,36.88493150684931,Safari,Mac OS X,False
7.0,406429,M,False,Japan,14.419178082191781,Chrome,Mac OS X,False
10.0,406483,F,False,China,32.00547945205479,Chrome,Windows,False
10.25,406756,,True,United States,61.67123287671233,Safari,Mac OS X,True
10.0,406768,F,False,Indonesia,48.40547945205479,Safari,Mac OS X,False
12.0,406776,M,True,Japan,21.068493150684933,Chrome,Windows,False
13.666666666666666,406872,M,True,Netherlands,43.87123287671233,Firefox,Windows,False
7.0,406947,M,False,Sweden,57.07397260273972,Chrome,Windows,False
16.0,407146,M,False,United States,55.49589041095891,Chrome,Windows,False
10.0,407259,M,False,Republic of Korea,64.16164383561645,Chrome,Windows,False
11.0,407418,M,True,China,55.31232876712329,Firefox,Mac OS X,True
11.5,407425,M,True,China,42.298630136986304,Firefox,Mac OS X,False
8.0,407512,F,False,Mexico,23.621917808219177,Chrome,Windows,False
13.666666666666666,407711,F,True,United States,70.27945205479452,Firefox,Mac OS X,False
8.25,407793,F,True,United States,62.68219178082192,IE,Windows,False
13.0,408008,F,False,Russia,29.512328767123286,Chrome,Windows,False
7.714285714285714,408056,,True,United States,30.53150684931507,Chrome,Windows,False
8.166666666666666,408067,F,True,Mexico,73.63287671232877,Chrome,Windows,False
7.5,408071,M,False,Republic of Korea,57.45479452054794,Chrome,Linux,False
11.0,408082,M,True,Brazil,38.95068493150685,Chrome,Mac OS X,False
8.0,408145,,False,United Kingdom,43.106849315068494,Safari,Mac OS X,False
10.0,408284,,True,United States,30.884931506849316,Safari,Mac OS X,False
9.166666666666666,408567,F,True,China,56.8986301369863,Chrome,Mac OS X,True
10.666666666666666,408712,,True,Republic of Korea,69.08219178082192,Firefox,Windows,False
14.0,409181,M,False,Uganda,22.832876712328765,Firefox,Windows,False
7.0,409553,M,False,United States,62.153424657534245,Chrome,Windows,False
6.538461538461538,409679,M,True,Austria,51.18356164383562,IE,Windows,True
10.0,409885,F,False,China,46.843835616438355,Chrome,Windows,False
7.333333333333333,40jp1z,F,True,United Kingdom,36.68219178082192,Safari,Mac OS X,False
11.0,40x8v1,,False,United States,16.813698630136987,Chrome,Linux,False
16.0,410154,F,False,Palestine,43.1972602739726,Safari,Mac OS X,False
12.0,410179,F,False,Venezuela,28.589041095890412,Chrome,Windows,False
10.0,410409,M,False,Japan,39.41917808219178,Chrome,Windows,False
9.0,410722,F,False,United States,33.06575342465754,Chrome,Windows,False
10.0,410737,F,True,Taiwan,34.07123287671233,Firefox,Windows,False
16.5,410869,F,False,Republic of Korea,59.18904109589041,Chrome,Windows,False
10.0,410979,M,False,Zambia,18.673972602739727,Chrome,Windows,False
11.333333333333334,410994,M,False,Australia,61.37534246575343,Chrome,Mac OS X,False
12.0,411004,F,True,Colombia,21.345205479452055,Chrome,Windows,False
7.25,411202,F,False,Germany,68.38356164383562,Safari,Mac OS X,True
11.0,411281,M,False,United States,69.85753424657534,Chrome,Mac OS X,False
7.0,411425,M,False,Canada,40.06849315068493,Firefox,Windows,False
12.0,411431,M,False,United States,65.6027397260274,Chrome,Windows,False
12.0,411444,M,False,China,41.69041095890411,Firefox,Windows,False
14.75,411447,F,True,United States,53.68219178082192,Chrome,Mac OS X,False
9.5,411607,F,False,Belgium,46.16164383561644,Chrome,Windows,True
8.666666666666666,411750,M,True,Australia,50.40821917808219,Chrome,Windows,False
10.5,411814,M,False,United States,56.48219178082192,Safari,Mac OS X,False
9.0,411847,M,False,Japan,24.58082191780822,Chrome,Windows,False
11.4,411983,M,False,United States,53.48219178082192,Chrome,Mac OS X,False
10.0,411987,M,False,Poland,27.194520547945206,Chrome,Windows,False
9.5,412242,M,False,United States,65.96438356164384,Chrome,Windows,False
12.5,412536,M,False,United States,36.95890410958904,Edge,Windows,False
8.666666666666666,412541,M,False,United States,55.156164383561645,Chrome,Windows,True
12.0,412756,M,True,United States,44.38356164383562,Chrome,Windows,False
10.5,413076,M,False,Italy,66.09041095890412,Chrome,Windows,False
11.333333333333334,413140,F,False,United States,63.93698630136986,Firefox,Mac OS X,False
9.714285714285714,413375,F,True,Norway,37.85205479452055,Chrome,Mac OS X,True
12.0,413619,M,False,United States,56.21643835616438,Firefox,Windows,False
7.5,413871,F,False,India,61.33972602739726,Firefox,Windows,True
12.0,413929,M,False,United States,62.57260273972603,Chrome,Windows,False
10.666666666666666,414062,,False,,62.20821917808219,Edge,Windows,True
7.857142857142857,414126,M,True,United States,64.13424657534246,Chrome,Mac OS X,True
9.5,414292,M,False,United States,59.87671232876713,Chrome,Windows,True
10.75,414371,F,True,United States,46.320547945205476,Chrome,Windows,False
12.25,414374,F,False,Ukraine,52.58082191780822,Firefox,Windows,False
12.75,414627,M,False,United States,53.03013698630137,Firefox,Windows,False
11.5,414867,M,True,,75.37808219178082,Firefox,Windows,False
6.0,415122,F,False,United States,23.852054794520548,Chrome,Windows,False
14.0,415252,M,True,United States,42.726027397260275,Chrome,Windows,False
12.0,415293,M,False,China,36.33424657534247,Chrome,Windows,False
7.333333333333333,415301,,True,China,52.64657534246575,IE,Windows,False
7.0,415708,M,False,United States,17.742465753424657,Chrome,Linux,False
11.2,415722,F,False,Belgium,44.71780821917808,Chrome,Windows,False
12.0,415762,F,False,Bermuda,32.326027397260276,Safari,Mac OS X,False
10.6,415857,,True,Philippines,49.04931506849315,Chrome,Windows,False
10.0,416025,F,False,Brazil,45.18904109589041,Chrome,Windows,False
14.0,416065,M,True,Brazil,43.654794520547945,Chrome,Windows,False
9.0,416123,F,False,China,71.61369863013698,Chrome,Mac OS X,False
15.0,416133,F,False,India,26.12054794520548,Safari,Mac OS X,False
10.333333333333334,416283,M,False,Republic of Korea,55.73424657534247,Chrome,Windows,True
14.0,416325,M,False,United States,49.85479452054795,Chrome,Windows,False
9.8,416330,F,False,Japan,57.824657534246576,Firefox,Windows,True
11.0,416349,F,False,Japan,46.15890410958904,Firefox,Windows,False
7.666666666666667,416392,M,False,United States,48.97808219178082,IE,Windows,False
15.0,416443,M,False,Ukraine,39.76438356164383,IE,Windows,False
9.0,416451,M,False,United States,68.23287671232876,Firefox,Windows,False
8.666666666666666,416483,F,False,,70.02191780821917,Chrome,Mac OS X,False
6.666666666666667,416645,M,False,China,47.74246575342466,Chrome,Windows,False
11.75,416702,F,False,United States,56.47397260273973,Chrome,Windows,False
10.0,416973,F,False,United States,33.104109589041094,Firefox,Windows,False
14.0,417169,M,False,United States,44.986301369863014,Firefox,Ubuntu,False
7.833333333333333,417683,F,True,Republic of Korea,27.84931506849315,Chrome,Windows,False
10.0,417827,M,True,Nigeria,31.745205479452054,Chrome,Mac OS X,False
14.0,418051,F,False,Germany,43.66301369863014,Chrome,Linux,False
12.0,418120,M,False,United States,61.74520547945205,Chrome,Windows,False
11.5,418164,F,False,United States,67.64931506849315,Chrome,Windows,False
10.5,418539,,False,United States,60.35342465753425,Chrome,Windows,False
8.0,418749,M,False,United States,23.156164383561645,Chrome,Windows,False
8.25,419097,F,True,Brazil,60.635616438356166,Chrome,Windows,True
11.0,419183,M,False,United Kingdom,73.44931506849315,Chrome,Windows,False
10.5,419308,F,False,Egypt,63.43561643835616,Safari,Mac OS X,False
12.0,419347,F,False,United States,72.8958904109589,Chrome,Mac OS X,False
10.5,419354,F,False,United States,40.83013698630137,Chrome,Windows,False
14.0,419539,F,False,United States,39.057534246575344,Chrome,Mac OS X,False
16.0,419814,,False,Brazil,35.87671232876713,Chrome,Mac OS X,False
9.5,41utl3,F,True,France,51.035616438356165,Chrome,Windows,True
13.0,420003,M,False,Japan,37.48219178082192,Chrome,Windows,False
12.0,420297,F,False,Netherlands,65.79178082191781,Firefox,Windows,False
9.5,420488,F,True,United States,36.9013698630137,Chrome,Mac OS X,False
10.333333333333334,420971,F,False,Malaysia,74.87945205479453,Chrome,Windows,False
8.8,421098,M,True,Republic of Korea,27.83013698630137,Chrome,Windows,False
11.25,421127,M,True,United States,40.64931506849315,Chrome,Linux,False
9.333333333333334,421158,F,False,Taiwan,60.706849315068496,Safari,Mac OS X,False
11.0,421312,F,True,United States,62.93424657534246,Chrome,Windows,False
13.0,421315,,False,China,36.032876712328765,Chrome,Windows,False
9.0,421704,M,True,Japan,74.52328767123288,Chrome,Mac OS X,False
7.666666666666667,422243,M,False,United States,59.915068493150685,Firefox,Windows,False
12.0,422368,F,False,Canada,61.44931506849315,IE,Windows,False
15.0,422496,F,False,United States,58.35890410958904,Chrome,Mac OS X,False
14.5,422633,F,False,Brazil,60.12602739726027,Chrome,Windows,False
15.5,422639,M,False,United States,14.509589041095891,Chrome,Windows,False
8.0,422878,F,False,Japan,20.975342465753425,Chrome,Windows,False
13.0,422933,F,False,United States,46.45753424657534,IE,Windows,True
13.0,423182,F,False,Czechia,39.47945205479452,Firefox,Windows,False
15.0,423187,F,False,United States,67.26027397260275,Chrome,Windows,False
10.0,423381,M,False,Japan,31.443835616438356,Chrome,Windows,False
12.0,423387,M,True,,18.528767123287672,Chrome,Linux,False
10.5,423601,M,False,United States,60.87397260273973,Firefox,Windows,False
13.5,423685,F,True,United States,20.068493150684933,Firefox,Windows,False
11.0,423700,F,True,United Kingdom,24.084931506849315,Chrome,Windows,False
8.0,424000,M,False,Japan,63.38356164383562,Chrome,Windows,False
9.5,424053,,True,United States,57.16164383561644,Chrome,Mac OS X,True
9.0,424135,F,False,Germany,32.84931506849315,Firefox,Windows,False
11.0,424183,F,False,Italy,44.11506849315069,Firefox,Windows,False
14.0,424294,F,False,Germany,44.602739726027394,Chrome,Windows,False
8.4,424426,F,True,Finland,66.59726027397261,Chrome,Windows,False
10.0,424554,F,True,,62.37260273972603,Firefox,Windows,False
11.666666666666666,424841,F,False,Australia,71.33424657534246,Chrome,Windows,False
11.5,424923,M,True,United Kingdom,55.824657534246576,Chrome,Windows,False
11.0,424958,F,False,China,70.28219178082192,Chrome,Windows,False
9.8,425073,F,True,Netherlands,48.484931506849314,Firefox,Mac OS X,False
10.5,425311,M,True,China,67.82191780821918,Firefox,Windows,True
12.0,425593,M,False,Germany,63.443835616438356,Chrome,Windows,False
11.333333333333334,425600,F,False,Australia,61.36164383561644,Safari,Mac OS X,True
8.666666666666666,425816,M,True,Taiwan,50.54794520547945,Chrome,Windows,True
14.0,425846,F,False,United States,70.98904109589041,Chrome,Windows,False
10.5,425871,M,True,Germany,17.26027397260274,Chrome,Windows,False
9.0,426081,F,False,United States,45.16438356164384,Safari,Mac OS X,False
13.0,426477,F,False,United States,52.95068493150685,Safari,Mac OS X,False
9.6,426579,M,True,United Kingdom,45.56712328767123,Chrome,Windows,True
10.333333333333334,426626,M,False,Japan,68.06575342465753,Chrome,Windows,True
15.0,426689,M,False,United States,51.78356164383562,Chrome,Windows,False
9.0,426724,M,False,Canada,63.20821917808219,Firefox,Windows,True
10.0,426869,F,False,United States,24.106849315068494,Chrome,Windows,False
11.0,426929,M,False,Egypt,15.282191780821918,Chrome,Windows,False
9.5,427125,F,False,Malaysia,65.56438356164384,Chrome,Windows,False
7.0,427204,F,False,Netherlands,75.96164383561644,Chrome,Windows,False
11.0,427585,F,False,United States,64.35616438356165,Chrome,Windows,False
11.0,427803,M,True,Austria,73.18630136986302,Chrome,Mac OS X,False
7.0,428084,M,False,Uruguay,53.556164383561644,Safari,Mac OS X,False
16.0,428094,M,False,United States,51.153424657534245,Firefox,Windows,False
8.0,428112,M,True,Japan,16.145205479452056,Chrome,Windows,False
11.0,428152,F,False,South Africa,45.64383561643836,IE,Windows,False
13.5,428158,F,False,Canada,58.8054794520548,Chrome,Windows,False
11.0,428573,M,True,Ukraine,17.016438356164382,Firefox,Windows,False
13.0,428625,M,False,United States,71.45205479452055,Chrome,Windows,False
8.333333333333334,428796,F,False,United States,72.37534246575342,Safari,Mac OS X,True
10.0,428852,,False,China,55.10958904109589,Chrome,Linux,False
10.0,429372,F,False,,37.153424657534245,Edge,Windows,False
11.8,429801,F,False,Netherlands,37.41917808219178,Safari,Mac OS X,False
10.0,429804,M,False,Vietnam,50.446575342465756,Firefox,Windows,True
13.333333333333334,429880,F,False,United States,75.16986301369863,Chrome,Mac OS X,False
11.0,42fqqu,,False,Germany,76.2958904109589,Firefox,Windows,False
15.0,42jk8m,M,False,United States,48.8,Chrome,Windows,False
13.0,430280,F,False,United States,50.76986301369863,Chrome,Windows,False
7.5,430410,M,False,United States,53.99178082191781,Safari,Mac OS X,False
20.0,430572,M,False,China,63.57534246575342,Chrome,Windows,False
16.0,430890,F,False,Argentina,57.1945205479452,Chrome,Windows,False
13.5,430927,,False,France,37.18082191780822,Chrome,Mac OS X,False
20.0,431066,M,False,Algeria,21.936986301369863,Chrome,Windows,False
13.0,431103,M,True,United States,17.19178082191781,Chrome,Windows,False
9.0,431122,F,False,Germany,38.56712328767123,Chrome,Windows,False
8.4,431134,M,True,United States,61.28219178082192,Chrome,Windows,True
13.0,431181,M,False,United States,55.8986301369863,Chrome,Windows,False
20.0,431210,M,False,China,18.389041095890413,Chrome,Windows,False
10.0,431578,M,False,United States,46.98082191780822,Chrome,Windows,False
10.0,431630,M,True,China,30.246575342465754,Chrome,Windows,False
8.0,431642,F,False,United States,27.67945205479452,Chrome,Windows,False
8.8,431727,M,True,United States,44.33150684931507,Chrome,Mac OS X,True
11.5,432140,M,False,Mexico,69.95890410958904,Safari,Mac OS X,False
11.5,432206,F,False,Iran,53.673972602739724,Safari,Mac OS X,False
20.0,432238,M,False,Spain,57.07945205479452,IE,Windows,False
11.0,432272,,False,United States,65.8082191780822,Chrome,Windows,False
14.0,432273,F,False,Japan,30.627397260273973,Chrome,Windows,False
8.0,432343,F,False,Finland,37.11506849315069,Chrome,Windows,False
9.0,432444,F,False,South Africa,40.49589041095891,Chrome,Windows,False
10.0,432703,M,False,United States,51.33150684931507,Chrome,Mac OS X,False
10.25,432903,F,True,Netherlands,54.23835616438356,Chrome,Windows,False
8.6,432960,F,False,China,60.72054794520548,Chrome,Windows,True
10.0,432990,,False,Australia,64.9068493150685,Chrome,Mac OS X,False
13.0,433026,F,False,United States,24.693150684931506,Chrome,Windows,False
13.5,433300,F,True,France,46.4,Firefox,Windows,False
10.0,433765,F,False,Spain,22.816438356164383,Chrome,Windows,False
9.0,433780,M,False,Romania,59.9972602739726,Chrome,Windows,False
11.0,433800,M,False,United States,40.36164383561644,Chrome,Mac OS X,False
12.0,433886,F,False,Australia,72.58082191780822,IE,Windows,False
9.333333333333334,434042,F,True,Republic of Korea,33.92054794520548,Chrome,Mac OS X,True
12.0,434152,M,False,Canada,64.58082191780822,Chrome,Windows,False
11.0,434301,M,False,Ireland,45.895890410958906,Firefox,Mac OS X,False
10.0,434748,F,False,United States,56.67123287671233,Chrome,Windows,False
